Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
PactService/forkingBench,2.662558731584795,2.6503690410008858,2.670177360460002,1.2930684203933795e-2,6.0951343330089e-3,1.759446972782629e-2
PactService/block-new-valid[1],0.2609744313871488,0.25731511766789483,0.2646337451064028,4.889808420383065e-3,3.6049137145005472e-3,6.129377461101016e-3
PactService/block-new-valid[10],0.26432152526879993,0.26342619854937466,0.2651326255087042,1.1467959628607505e-3,6.45506832263258e-4,1.4968156549992624e-3
PactService/block-new-valid[50],0.29777232984323443,0.2966630204915418,0.2989242133077156,1.4143946734249356e-3,1.0595980658013415e-3,1.8400875693570153e-3
PactService/block-new-valid[100],0.3432550266079488,0.3374519104254432,0.34798358806438046,6.385979707771068e-3,2.8193894443942474e-3,8.686777359652812e-3
PactService/block-new[1],0.12886583126022136,0.12856782068971978,0.12942753917392716,5.82066444766202e-4,2.698958886030552e-4,8.813659620588095e-4
PactService/block-new[10],0.13676756991050448,0.13345265962822547,0.1444426183225005,6.47033759833425e-3,3.6147451676197553e-3,9.39608716937403e-3
PactService/block-new[50],0.156665019059566,0.15437071393327123,0.15980140642353277,3.697228689413342e-3,2.4719713985974744e-3,5.333887671687442e-3
PactService/block-new[100],0.18192705868269612,0.18076528241346954,0.18427703611693383,2.110402320433859e-3,8.52790453611826e-4,3.0616880971809e-3
